№ Образца,Адсорбент,"Tрег, ᵒС","W0, см3/г","E0, кДж/моль","х0, нм","а0, ммоль/г","E, кДж/моль","SБЭТ, м2/г","Ws, см3/г","Sme, м2/г","Wme, см3/г",Металл,Лиганд,Растворитель,"m (соли), г","m(кис-ты), г","Т.син., °С","Т суш., °С","Vсин. (р-ля), мл",Mix_solv_ratio,carboxyl_groups (ligand),aromatic_rings (ligand),amino_groups (ligand),carbon_atoms (ligand),oxygen_atoms (ligand),nitrogen_atoms (ligand),molecular_weight (ligand),logP (ligand),TPSA (ligand),h_bond_acceptors (ligand),h_bond_donors (ligand),Молярка_соли,Молярка_кислоты,n_соли,n_кислоты,n_ratio,Vsyn_m,Total molecular weight (metal),Average ionic radius (metal),Average electronegativity (metal),Solvent_MolWt,Solvent_LogP,Solvent_NumHDonors,Solvent_NumHAcceptors,Adsorption_Potential,Capacity_Density,SurfaceArea_MicroVol_Ratio,Adsorption_Energy_Ratio,S_BET_E,x0_W0,K_equilibrium,Delta_G,B_micropore
4,MOF#4,120,0.20051976,30.0,0.4,5.78,9.9,470.0,0.21051976,33.7,0.01,Cu,BTC,ДМФА,1.485,0.5025,120,25,48.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0061363636363636,0.002427536231884,2.527814426805347,32.32323230146584,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,2.084145624,0.0122978723403993,2343.908638510696,0.329999999989,4653.0,0.080207904,54.262708701619566,-9.900000000045685,3.740567766228852e-06
17,MOF#17,130,0.450996,14.84848484848485,0.8081632653061224,13.0,4.9,1054.4,0.620996,140.1,0.17,Al,BTC,ДМФА,1.074,0.492,130,130,28.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.002864,0.0023768115942028,1.2049751027848654,26.07076347665664,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,3.0428804,0.0123292867981673,2337.936473188373,0.3299999999777755,5166.56,0.3644784,7.219225807654587,-4.900000000343364,1.5269181456393764e-05
19,MOF#19,130,0.5533374,15.0,0.8,15.95,4.95,1319.0,0.9133374,266.5,0.36,Al,BTC,ДМФА,1.074,0.492,130,130,28.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.002864,0.0023768115942028,1.2049751027848654,26.07076347665664,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,4.52102013,0.0120924943138649,2383.717416564076,0.329999999978,6529.05,0.44266992,7.366322603689005,-4.950000000336507,1.4962271064912388e-05
20,MOF#20,130,0.52419612,15.15151515151515,0.792,15.11,5.0,1234.0,0.89419612,280.4,0.37,Al,BTC,ДМФА,1.074,0.491,130,130,28.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.002864,0.0023719806763285,1.2074292261958253,26.07076347665664,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,4.4709806,0.0122447325769754,2354.080754443431,0.32999999997822,6170.0,0.41516332704,7.51641660025158,-5.000000000329787,1.466452187072069e-05
21,MOF#21,130,0.52280844,14.93939393939394,0.8032454361054767,15.07,4.93,1240.6,0.87280844,281.9,0.35,Al,BTC,ДМФА,1.074,0.491,130,130,28.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.002864,0.0023719806763285,1.2074292261958253,26.07076347665664,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,4.3029456092,0.0121473480573817,2372.9532706607542,0.3299999999779107,6116.157999999999,0.419943493387424,7.307127599896306,-4.930000000339232,1.5083915044621258e-05
23,MOF#23,130,0.589764,14.63636363636364,0.8198757763975155,17.0,4.83,1421.9,1.169764,435.7,0.5800000000000001,Al,BTC,ДМФА,1.074,0.491,130,130,28.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.002864,0.0023719806763285,1.2074292261958253,26.07076347665664,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,5.64996012,0.0119558337435741,2410.9643816662865,0.3299999999774533,6867.777000000001,0.4835332173913043,7.018211862715392,-4.830000000353198,1.5714973563606173e-05
26,MOF#26,130,0.58560096,15.36363636363636,0.7810650887573964,16.88,5.07,1621.7,1.78560096,430.5,1.2,Al,BTC,ДМФА,1.074,0.491,130,130,28.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.002864,0.0023719806763285,1.2074292261958253,26.07076347665664,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,9.0529968672,0.0104088302398653,2769.291903535657,0.3299999999785208,8222.019,0.4573924657988165,7.731700006078894,-5.070000000320604,1.4262379809609033e-05
27,MOF#27,130,0.5748464400000001,14.66666666666667,0.8181818181818182,16.57,4.84,1388.2,1.14484644,395.6,0.57,Al,BTC,ДМФА,1.074,0.491,130,130,28.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.002864,0.0023719806763285,1.2074292261958253,26.07076347665664,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,5.5410567696,0.0119363204149172,2414.9057922061656,0.3299999999774999,6718.888,0.4703289054545455,7.046581771918845,-4.840000000351776,1.5650102740933522e-05
29,MOF#29,130,0.56617344,15.57575757575757,0.7704280155642024,16.32,5.14,1544.1,1.22617344,470.2,0.6599999999999999,Al,BTC,ДМФА,1.074,0.491,130,130,28.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.002864,0.0023719806763285,1.2074292261958253,26.07076347665664,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,6.302531481599999,0.0105692636487205,2727.2561518829702,0.3299999999788133,7936.673999999999,0.436195879844358,7.953149507705505,-5.140000000311677,1.3876555540887116e-05
30,MOF#30,130,0.56617344,15.45454545454545,0.7764705882352941,16.32,5.1,1533.5,1.21617344,448.7,0.6499999999999999,Al,BTC,ДМФА,1.074,0.492,130,130,28.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.002864,0.0023768115942028,1.2049751027848654,26.07076347665664,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,6.202484543999999,0.0106423214867879,2708.533973779247,0.3299999999786471,7820.849999999999,0.439617024,7.8258417195697,-5.100000000316747,1.4095080613918498e-05
31,MOF#31,130,0.56478576,15.60606060606061,0.7689320388349515,16.28,5.15,1467.1,1.21478576,433.3,0.65,Al,BTC,ДМФА,1.074,0.492,130,130,28.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.002864,0.0023768115942028,1.2049751027848654,26.07076347665664,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,6.256146664000001,0.0110967214232083,2597.622145080956,0.3299999999788542,7555.565,0.4342818659417476,7.985298740847609,-5.150000000310422,1.3822718324743951e-05
32,MOF#32,130,0.55715352,15.60606060606061,0.7689320388349515,16.06,5.15,1507.3,1.07715352,378.6,0.52,Al,BTC,ДМФА,1.075,0.492,130,130,28.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.0028666666666666,0.0023768115942028,1.2060970535323372,26.04651160367766,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,5.547340628000001,0.0106548132422141,2705.3584751553603,0.3299999999788542,7762.595,0.4284131920776699,7.985298740847609,-5.150000000310422,1.3822718324743951e-05
33,MOF#33,130,0.58074408,15.39393939393939,0.7795275590551182,16.74,5.08,1659.3,1.45074408,529.0,0.87,Al,BTC,ДМФА,1.074,0.491,130,130,28.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.002864,0.0023719806763285,1.2074292261958253,26.07076347665664,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,7.3697799264,0.0100885915747543,2857.19657640385,0.3299999999785631,8429.244,0.4527060151181102,7.76295406786151,-5.0800000003193135,1.4206283974828708e-05
34,MOF#34,130,0.53009376,16.03030303030303,0.7485822306238185,15.28,5.29,1405.9,0.93009376,283.0,0.4,Al,BTC,ДМФА,1.074,0.491,130,130,28.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.002864,0.0023719806763285,1.2074292261958253,26.07076347665664,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,4.9201959904,0.0108684828223836,2652.172320134136,0.329999999979414,7437.211,0.396818769300567,8.449275516145274,-5.290000000293377,1.3100762460398056e-05
35,MOF#35,130,0.54431748,15.63636363636364,0.7674418604651163,15.69,5.16,1469.6,1.10431748,403.7,0.5599999999999999,Al,BTC,ДМФА,1.074,0.493,130,130,28.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.002864,0.0023816425120772,1.2025309352456317,26.07076347665664,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,5.6982781968,0.0106763745236726,2699.894916658023,0.3299999999788953,7583.135999999999,0.4177320195348837,8.017577931711568,-5.160000000309173,1.3769193812271716e-05
37,MOF#37,130,0.5599288800000001,14.78787878787879,0.8114754098360656,16.14,4.88,1307.9,0.91992888,279.9,0.36,Al,BTC,ДМФА,1.074,0.491,130,130,28.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.002864,0.0023719806763285,1.2074292261958253,26.07076347665664,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,4.4892529344,0.012340392996397,2335.832360824409,0.3299999999776843,6382.552000000001,0.4543685173770492,7.16121285844565,-4.880000000346145,1.539459515116961e-05
38,MOF#38,130,0.55090896,15.36363636363636,0.7810650887573964,15.88,5.07,1312.2,1.00090896,335.6,0.4500000000000001,Al,BTC,ДМФА,1.075,0.491,130,130,28.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.0028666666666666,0.0023719806763285,1.208553461974406,26.04651160367766,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,5.0746084272,0.012101813747895,2381.8817497869672,0.3299999999785208,6652.854,0.4302957557396449,7.731700006078894,-5.070000000320604,1.4262379809609033e-05
39,MOF#39,130,0.5651326799999999,14.90909090909091,0.8048780487804879,16.29,4.92,1312.0,0.8951326799999999,253.7,0.33,Al,BTC,ДМФА,1.075,0.491,130,130,28.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.0028666666666666,0.0023719806763285,1.208553461974406,26.04651160367766,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,4.404052785599999,0.0124161585365759,2321.578709053636,0.3299999999778658,6455.04,0.4548628887804878,7.277708719472153,-4.920000000340604,1.5145294086192696e-05
40,MOF#40,130,0.59462088,15.09090909090909,0.7951807228915663,17.14,4.98,1441.8,1.29462088,365.0,0.7000000000000001,Al,BTC,ДМФА,1.074,0.491,130,130,28.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.002864,0.0023719806763285,1.2074292261958253,26.07076347665664,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,6.447211982400001,0.011887917880419,2424.73825940196,0.3299999999781325,7180.164000000001,0.4728310612048192,7.456015456682801,-4.980000000332459,1.4782545715714932e-05
41,"MOF#MIX1(41,52,53,58,59)",130,0.49921788,16.06060606060606,0.7471698113207548,14.39,5.3,1325.1,0.84921788,236.7,0.35,Al,BTC,ДМФА,1.074,0.491,130,130,28.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.002864,0.0023719806763285,1.2074292261958253,26.07076347665664,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,4.500854764,0.0108595577692167,2654.352038323724,0.3299999999794528,7023.029999999999,0.3730005292075472,8.483430252980941,-5.300000000292195,1.305137225945267e-05
42,MOF#42,130,0.5561127600000001,15.42424242424242,0.7779960707269156,16.03,5.09,1310.4,0.95611276,306.0,0.4,Al,BTC,ДМФА,1.074,0.491,130,130,28.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.002864,0.0023719806763285,1.2074292261958253,26.07076347665664,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,4.8666139484,0.0122329059828966,2356.356645446588,0.3299999999786052,6669.936000000001,0.4326535421611003,7.794334468790386,-5.090000000318028,1.4150518438944573e-05
43,MOF#43,130,0.589764,15.21212121212121,0.7888446215139444,17.0,5.02,1412.6,1.039764,345.5,0.45,Al,BTC,ДМФА,1.075,0.492,130,130,28.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.0028666666666666,0.0023768115942028,1.2060970535323372,26.04651160367766,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,5.219615279999999,0.0120345462268072,2395.1953622208284,0.3299999999783068,7091.251999999999,0.4652321593625498,7.577307053179443,-5.020000000327137,1.4547905857368052e-05
45,MOF#45,130,0.51205392,15.87878787878788,0.7557251908396947,14.76,5.24,1362.6,0.91205392,288.4,0.4,Al,BTC,ДМФА,1.074,0.492,130,130,28.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.002864,0.0023768115942028,1.2049751027848654,26.07076347665664,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,4.7791625408,0.0108322324966895,2661.047878197968,0.3299999999792175,7140.023999999999,0.3869720464122138,8.280553424525959,-5.240000000299354,1.3351969828682186e-05
46,MOF#46,130,0.52107384,15.42424242424242,0.7779960707269156,15.02,5.09,1255.1,0.86107384,247.6,0.34,Al,BTC,ДМФА,1.074,0.492,130,130,28.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.002864,0.0023768115942028,1.2049751027848654,26.07076347665664,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,4.3828658456,0.0119671739303545,2408.679732590913,0.3299999999786052,6388.458999999999,0.4053934000785855,7.794334468790386,-5.090000000318028,1.4150518438944573e-05
47,MOF#47,130,0.58872324,14.75757575757576,0.813141683778234,16.97,4.87,1421.2,1.26872324,429.8,0.6799999999999999,Al,BTC,ДМФА,1.074,0.491,130,130,28.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.002864,0.0023719806763285,1.2074292261958253,26.07076347665664,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,6.1786821788,0.0119406135659921,2414.037532450669,0.3299999999776385,6921.244000000001,0.4787154066529773,7.132381438452722,-4.870000000347544,1.5457882217659702e-05
54,MOF#54,130,0.56860188,15.27272727272727,0.7857142857142858,16.39,5.04,1378.3,1.14860188,413.0,0.58,Al,BTC,ДМФА,1.074,0.493,130,130,28.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.002864,0.0023816425120772,1.2025309352456317,26.07076347665664,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,5.7889534752,0.0118914604948038,2424.01589944793,0.3299999999783929,6946.632,0.44675862,7.638690779359038,-5.0400000003245085,1.44326753735205e-05
55,MOF#55,130,0.56652036,15.27272727272727,0.7857142857142858,16.33,5.04,1373.0,0.96652036,303.0,0.4,Al,BTC,ДМФА,1.074,0.491,130,130,28.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.002864,0.0023719806763285,1.2074292261958253,26.07076347665664,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,4.8712626144,0.0118936635105521,2423.566908656969,0.3299999999783929,6919.92,0.44512314,7.638690779359038,-5.0400000003245085,1.44326753735205e-05
68,MOF#68,130,0.5169108,14.90909090909091,0.8048780487804879,14.9,4.92,1274.0,0.7469108,147.4,0.23,Al,BTC,ДМФА,1.074,0.491,130,100,28.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.002864,0.0023719806763285,1.2074292261958253,26.07076347665664,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,3.674801136,0.0116954474097239,2464.6418638096907,0.3299999999778658,6268.08,0.416050156097561,7.277708719472153,-4.920000000340604,1.5145294086192696e-05
68,MOF#68(200C),200,0.45168984,17.63636363636364,0.6804123711340206,13.02,5.82,1215.4,0.66168984,126.2,0.21,Al,BTC,ДМФА,1.074,0.491,130,100,28.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.002864,0.0023719806763285,1.2074292261958253,26.07076347665664,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,3.8510348688,0.010712522626287,2690.784449145935,0.3299999999812886,7073.628000000001,0.3073353550515464,10.46349139019756,-5.820000000236902,1.0823356088379858e-05
